user_id,withdrawal_status,signup_date,push_notification_consent_yn,survive_yn,pet_registration_yn,pet_species,pet_breed_detailed,pet_age_months,pet_registered_before_first_purchase_yn,days_to_first_purchase_from_signup,days_to_second_purchase_from_signup,days_to_third_purchase_from_signup,days_from_first_to_second_purchase,days_from_second_to_third_purchase,purchased_feed_yn,purchased_snacks_yn,purchased_supplies_yn,purchased_feed_count,purchased_snacks_count,purchased_supplies_count,purchased_essentials_yn,purchased_essentials_count,pb_purchase_yn,pb_purchase_count,nb_purchase_yn,nb_purchase_count,orders_within_2months_of_first_purchase,first_purchase_month,order_unit_price,first_order_coupon_name,second_order_coupon_name,third_order_coupon_name,weekday_order_count,weekend_order_count,delivery_address,sameday_delivery_orders,dawn_delivery_orders,platform_delivery_orders,first_order_delivery_time_hours,second_order_delivery_time_hours,third_order_delivery_time_hours,average_delivery_time_hours,review_written_yn,review_count
1050051,N,2022. 9. 23. 오후 8:37:41,N,N,Y,고양이,브리티시 쇼트헤어,3.0,Y,17.0,19.0,20.0,2.0,1.0,N,Y,Y,,2.0,1.0,Y,1.0,Y,2.0,Y,1.0,3.0,2022. 10. 1. 오전 12:00:00,16300.0,,,,3.0,,서울,1.0,2.0,,10.0,13.0,14.0,12.333333333,N,0
1031423,N,2022. 9. 1. 오후 7:31:13,N,N,N,등록없음,등록없음,,N,0.0,,,,,Y,N,Y,6.0,,2.0,Y,6.0,Y,1.0,Y,7.0,1.0,2022. 9. 1. 오전 12:00:00,39700.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,27.0,27.0,27.0,27.0,N,0
1014008,N,2022. 8. 13. 오후 7:50:40,N,N,Y,강아지,포메라니안,130.0,Y,11.0,,,,,N,Y,N,,4.0,,N,,Y,1.0,Y,3.0,1.0,2022. 8. 1. 오전 12:00:00,44500.0,"클릭 완료! 뽀너스 5,OOO원 쿠폰♥",,,1.0,,서울,,1.0,,16.0,16.0,16.0,16.0,N,0
1018880,N,2022. 8. 18. 오전 11:46:14,Y,N,Y,강아지,요크셔 테리어,154.0,N,0.0,,,,,N,N,Y,,,1.0,Y,1.0,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,28200.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,11.0,11.0,11.0,11.0,N,0
1038386,N,2022. 9. 10. 오후 3:13:10,Y,N,Y,강아지,말티즈,115.0,Y,0.0,,,,,N,N,Y,,,1.0,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,43000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,,,1.0,99.0,99.0,99.0,99.0,N,0
1018471,N,2022. 8. 17. 오후 10:13:50,N,N,Y,강아지,시추,18.0,Y,0.0,,,,,N,Y,N,,1.0,,N,,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,27900.0,,,,1.0,,서울,1.0,,,24.0,24.0,24.0,24.0,N,0
1027641,N,2022. 8. 28. 오후 4:13:22,N,N,Y,강아지,비숑 프리제,17.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1062739,N,2022. 10. 7. 오전 6:43:10,N,N,Y,강아지,말티즈,62.0,Y,0.0,,,,,Y,N,Y,1.0,,1.0,Y,1.0,Y,1.0,Y,1.0,1.0,2022. 10. 1. 오전 12:00:00,57900.0,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,1.0,,서울,1.0,,,16.0,16.0,16.0,16.0,N,0
1034623,N,2022. 9. 5. 오전 10:25:18,N,N,Y,강아지,말티즈,34.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1042096,N,2022. 9. 14. 오후 11:00:28,Y,N,Y,고양이,노르웨이 숲고양이,25.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,29000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,23.0,23.0,23.0,23.0,N,0
1027195,N,2022. 8. 28. 오전 12:48:58,Y,N,Y,고양이,아비시니안,7.0,Y,1.0,,,,,N,Y,Y,,1.0,4.0,N,,Y,1.0,Y,4.0,1.0,2022. 8. 1. 오전 12:00:00,27000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,12.0,12.0,12.0,12.0,N,0
1043676,N,2022. 9. 16. 오후 7:57:18,N,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1014202,N,2022. 8. 13. 오후 11:14:54,Y,Y,Y,고양이,러시안 블루,9.0,Y,1.0,1.0,17.0,0.0,16.0,Y,Y,Y,8.0,4.0,15.0,Y,9.0,Y,9.0,Y,18.0,6.0,2022. 8. 1. 오전 12:00:00,58108.666666667,"가입 축하 5,000원 할인 쿠폰♥",친구 초대 이벤트 쿠폰,"[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",1.0,2.0,서울,1.0,2.0,,20.0,19.0,22.0,20.333333333,N,0
1031280,N,2022. 9. 1. 오후 4:39:50,N,N,Y,강아지,폼피츠,24.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1041326,N,2022. 9. 14. 오전 4:33:21,N,N,Y,강아지,비숑 프리제,26.0,Y,0.0,,,,,N,Y,N,,2.0,,N,,N,,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,15400.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,17.0,17.0,17.0,17.0,N,0
1023811,N,2022. 8. 23. 오후 3:28:23,Y,Y,Y,강아지,세상에 하나뿐인 믹스,162.0,Y,0.0,28.0,33.0,28.0,5.0,Y,Y,Y,6.0,1.0,1.0,Y,7.0,N,,Y,8.0,5.0,2022. 8. 1. 오전 12:00:00,22483.333333333,"가입 축하 5,000원 할인 쿠폰♥",,,2.0,1.0,서울,2.0,1.0,,14.0,12.0,20.0,15.333333333,Y,8
1050049,N,2022. 9. 23. 오후 8:35:18,Y,Y,Y,강아지,말티즈,2.0,Y,2.0,6.0,17.0,4.0,11.0,N,Y,Y,,2.0,20.0,Y,1.0,Y,14.0,Y,8.0,5.0,2022. 9. 1. 오전 12:00:00,107400.0,"가입 축하 5,000원 할인 쿠폰♥",,,2.0,1.0,서울,2.0,1.0,,16.0,9.0,23.0,16.0,N,0
1063440,N,2022. 10. 7. 오후 9:29:03,Y,N,Y,고양이,코리안 쇼트헤어,16.0,Y,0.0,,,,,N,N,Y,,,1.0,N,,N,,Y,1.0,1.0,2022. 10. 1. 오전 12:00:00,48900.0,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,1.0,,서울,,,,111.0,111.0,111.0,111.0,N,0
1042587,N,2022. 9. 15. 오후 3:12:28,N,N,Y,강아지,포메라니안,31.0,Y,0.0,,,,,N,N,Y,,,4.0,Y,1.0,Y,2.0,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,35900.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,6.0,6.0,6.0,6.0,N,0
1043104,N,2022. 9. 16. 오전 3:38:47,Y,Y,Y,고양이,브리티시 쇼트헤어,4.0,N,0.0,0.0,0.0,0.0,0.0,N,N,Y,,,4.0,N,,Y,3.0,Y,1.0,9.0,2022. 9. 1. 오전 12:00:00,41000.0,"가입 축하 5,000원 할인 쿠폰♥","가입 축하 5,000원 할인 쿠폰♥","가입 축하 5,000원 할인 쿠폰♥",1.0,,서울,1.0,,,17.0,17.0,17.0,17.0,N,0
1036752,N,2022. 9. 7. 오후 9:30:24,N,Y,Y,강아지,제패니즈 스피츠,76.0,N,0.0,0.0,3.0,0.0,3.0,N,N,Y,,,15.0,N,,Y,1.0,Y,14.0,6.0,2022. 9. 1. 오전 12:00:00,79666.666666667,"가입 축하 5,000원 할인 쿠폰♥",,,2.0,1.0,서울,2.0,,1.0,25.0,25.0,95.0,48.333333333,N,0
1058394,N,2022. 10. 2. 오후 10:27:58,Y,Y,Y,고양이,아메리칸 쇼트헤어,4.0,Y,1.0,17.0,25.0,16.0,8.0,Y,Y,Y,1.0,1.0,9.0,Y,1.0,Y,6.0,Y,5.0,4.0,2022. 10. 1. 오전 12:00:00,26714.0,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",친구 초대 이벤트 쿠폰,3.0,,서울,2.0,1.0,,11.0,12.0,13.0,12.0,Y,3
1062910,N,2022. 10. 7. 오전 11:28:03,N,N,Y,고양이,먼치킨,22.0,Y,0.0,,,,,N,N,Y,,,1.0,N,,N,,Y,1.0,1.0,2022. 10. 1. 오전 12:00:00,20000.0,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,1.0,,서울,,,,28.0,28.0,28.0,28.0,N,0
1046308,N,2022. 9. 19. 오후 4:46:12,Y,N,Y,강아지,푸들,5.0,Y,5.0,32.0,,27.0,,N,N,Y,,,2.0,N,,Y,2.0,N,,2.0,2022. 9. 1. 오전 12:00:00,26500.0,[펫프파트너스#5] 심지영님이 드리는 1만원 첫 구매 쿠폰!,,,,1.0,서울,1.0,,,25.0,,25.0,,N,0
1048620,N,2022. 9. 22. 오전 4:43:20,N,N,Y,강아지,세상에 하나뿐인 믹스,34.0,Y,0.0,,,,,N,N,Y,,,1.0,N,,Y,1.0,N,,1.0,2022. 9. 1. 오전 12:00:00,33500.0,,,,1.0,,서울,,1.0,,18.0,18.0,18.0,18.0,N,0
1014328,N,2022. 8. 14. 오전 3:13:26,Y,Y,Y,고양이,아메리칸 쇼트헤어,5.0,N,5.0,21.0,21.0,16.0,0.0,Y,Y,Y,9.0,2.0,1.0,Y,9.0,Y,3.0,Y,9.0,4.0,2022. 8. 1. 오전 12:00:00,27175.0,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",1.0,1.0,서울,1.0,1.0,,28.0,13.0,13.0,18.0,N,0
1037027,N,2022. 9. 8. 오전 10:37:33,Y,Y,Y,고양이,브리티시 쇼트헤어,5.0,Y,0.0,29.0,34.0,29.0,5.0,Y,Y,Y,1.0,3.0,9.0,Y,1.0,Y,2.0,Y,11.0,4.0,2022. 9. 1. 오전 12:00:00,19140.0,"가입 축하 5,000원 할인 쿠폰♥",,,3.0,,서울,3.0,,,9.0,24.0,23.0,18.666666667,Y,8
1053667,N,2022. 9. 27. 오후 11:29:17,N,N,Y,고양이,코리안 쇼트헤어,39.0,N,1.0,,,,,N,N,Y,,,2.0,N,,Y,2.0,N,,1.0,2022. 9. 1. 오전 12:00:00,25700.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,21.0,21.0,21.0,21.0,N,0
1017589,N,2022. 8. 17. 오전 5:00:05,N,N,Y,고양이,랙돌,8.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1036580,N,2022. 9. 7. 오후 4:17:57,N,N,Y,고양이,랙돌,7.0,Y,0.0,20.0,,20.0,,N,N,Y,,,2.0,Y,1.0,Y,1.0,Y,1.0,2.0,2022. 9. 1. 오전 12:00:00,28800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,,1.0,,15.0,,15.0,,Y,2
1029012,N,2022. 8. 30. 오전 9:24:56,N,N,Y,고양이,러시안 블루,34.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1044775,N,2022. 9. 18. 오전 3:11:25,Y,N,Y,고양이,페르시안,34.0,Y,0.0,30.0,,30.0,,Y,N,Y,1.0,,1.0,Y,1.0,Y,1.0,Y,1.0,2.0,2022. 9. 1. 오전 12:00:00,34400.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,1.0,,,12.0,,12.0,,Y,1
1043516,N,2022. 9. 16. 오후 3:53:48,Y,N,Y,강아지,푸들,5.0,Y,1.0,,,,,N,N,Y,,,8.0,Y,1.0,Y,2.0,Y,6.0,1.0,2022. 9. 1. 오전 12:00:00,50260.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,1.0,,,18.0,18.0,18.0,18.0,N,0
1061298,N,2022. 10. 5. 오후 5:31:50,N,N,Y,강아지,세상에 하나뿐인 믹스,37.0,Y,0.0,,,,,N,Y,Y,,1.0,2.0,N,,Y,1.0,Y,2.0,1.0,2022. 10. 1. 오전 12:00:00,37790.0,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,1.0,,서울,,1.0,,,,,,N,0
1020449,N,2022. 8. 19. 오후 11:49:25,N,N,Y,고양이,코리안 쇼트헤어,6.0,Y,16.0,,,,,Y,N,Y,1.0,,4.0,Y,1.0,N,,Y,5.0,1.0,2022. 9. 1. 오전 12:00:00,115800.0,,,,,1.0,서울,,1.0,,16.0,16.0,16.0,16.0,N,0
1037592,N,2022. 9. 9. 오전 9:01:28,N,N,Y,강아지,비숑 프리제,5.0,Y,2.0,9.0,45.0,7.0,36.0,Y,Y,Y,1.0,1.0,18.0,Y,1.0,Y,5.0,Y,15.0,3.0,2022. 9. 1. 오전 12:00:00,91630.0,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰","[ONLY 심쿵팸] 소금 집사님 전용 추가 1O,OOO원 할인권♥",1.0,2.0,서울,2.0,1.0,,36.0,15.0,22.0,24.333333333,N,0
1056395,N,2022. 9. 30. 오후 9:42:49,N,N,Y,강아지,말티즈,34.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,57100.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,24.0,24.0,24.0,24.0,N,0
1057511,N,2022. 10. 2. 오전 2:38:25,N,N,Y,고양이,사바나,12.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1013332,N,2022. 8. 13. 오전 12:08:02,N,N,Y,강아지,비숑 프리제,32.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1034664,N,2022. 9. 5. 오전 11:10:12,Y,N,Y,고양이,코리안 쇼트헤어,7.0,Y,7.0,17.0,57.0,10.0,40.0,Y,Y,Y,27.0,3.0,8.0,Y,27.0,Y,6.0,Y,32.0,3.0,2022. 9. 1. 오전 12:00:00,58963.333333333,"가입 축하 5,000원 할인 쿠폰♥","♥내새꾸 용돈 1O,OOO원 당첨을 축하드려요♥","[ONLY 심쿵팸] 슈리 집사님 전용 추가 1O,OOO원 할인권♥",3.0,,서울,2.0,1.0,,24.0,13.0,14.0,17.0,N,0
1012531,N,2022. 8. 12. 오전 7:23:46,N,N,Y,강아지,포메라니안,20.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1058189,N,2022. 10. 2. 오후 7:37:56,N,N,Y,강아지,비숑 프리제,62.0,Y,0.0,37.0,,37.0,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,2.0,2022. 10. 1. 오전 12:00:00,28000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,,1.0,,13.0,,13.0,,N,0
1026000,N,2022. 8. 26. 오후 12:03:40,Y,Y,Y,강아지,세상에 하나뿐인 믹스,7.0,Y,0.0,10.0,11.0,10.0,1.0,Y,N,Y,1.0,,7.0,Y,2.0,Y,3.0,Y,5.0,5.0,2022. 8. 1. 오전 12:00:00,16133.333333333,"가입 축하 5,000원 할인 쿠폰♥",,,3.0,,서울,1.0,2.0,,10.0,16.0,11.0,12.333333333,N,0
1028824,N,2022. 8. 29. 오후 11:12:28,Y,N,Y,고양이,코리안 쇼트헤어,5.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1041262,N,2022. 9. 14. 오전 12:49:03,N,N,Y,강아지,골든 두들,34.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1029549,N,2022. 8. 30. 오후 8:38:35,N,N,Y,강아지,말티즈,68.0,Y,0.0,9.0,40.0,9.0,31.0,Y,Y,Y,2.0,1.0,1.0,Y,2.0,Y,2.0,Y,2.0,3.0,2022. 8. 1. 오전 12:00:00,22100.0,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",,2.0,1.0,서울,1.0,2.0,,11.0,12.0,14.0,12.333333333,N,0
1020476,N,2022. 8. 20. 오전 12:32:49,N,N,Y,강아지,비숑 프리제,69.0,Y,0.0,12.0,,12.0,,N,N,Y,,,1.0,N,,Y,1.0,N,,2.0,2022. 8. 1. 오전 12:00:00,19200.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,1.0,,,22.0,,22.0,,N,0
1017189,N,2022. 8. 16. 오후 7:19:58,N,N,Y,고양이,코랏,130.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1028252,N,2022. 8. 29. 오후 12:46:01,N,N,Y,고양이,러시안 블루,5.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1045645,N,2022. 9. 18. 오후 10:25:08,N,N,N,등록없음,등록없음,,N,0.0,,,,,N,Y,N,,1.0,,N,,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,19000.0,,,,,1.0,서울,1.0,,,22.0,22.0,22.0,22.0,N,0
1051199,N,2022. 9. 25. 오전 9:48:19,N,N,Y,고양이,코리안 쇼트헤어,10.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1062933,N,2022. 10. 7. 오전 11:57:28,N,N,Y,강아지,고든 세터,58.0,Y,1.0,,,,,N,Y,N,,1.0,,N,,Y,1.0,N,,1.0,2022. 10. 1. 오전 12:00:00,15400.0,,,,,1.0,서울,,,1.0,77.0,77.0,77.0,77.0,N,0
1040167,N,2022. 9. 12. 오후 10:33:13,N,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1046628,N,2022. 9. 19. 오후 10:39:17,N,N,Y,고양이,세상에 하나뿐인 믹스,19.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1036647,N,2022. 9. 7. 오후 6:21:45,Y,N,Y,고양이,세상에 하나뿐인 믹스,2.0,Y,7.0,11.0,16.0,4.0,5.0,Y,Y,N,4.0,2.0,,Y,4.0,N,,Y,6.0,3.0,2022. 9. 1. 오전 12:00:00,14266.333333333,,,,2.0,1.0,서울,3.0,,,8.0,13.0,22.0,14.333333333,Y,3
1027722,N,2022. 8. 28. 오후 5:47:59,N,N,Y,고양이,아비시니안,70.0,Y,0.0,5.0,42.0,5.0,37.0,N,N,Y,,,6.0,Y,3.0,Y,1.0,Y,5.0,3.0,2022. 8. 1. 오전 12:00:00,40500.0,"가입 축하 5,000원 할인 쿠폰♥",,"[ONLY 심쿵팸] 콩이 집사님 전용 추가 1O,OOO원 할인권♥",1.0,2.0,서울,,1.0,2.0,19.0,21.0,15.0,18.333333333,N,0
1040329,N,2022. 9. 13. 오전 3:36:40,Y,N,Y,강아지,제패니즈 스피츠,8.0,Y,2.0,22.0,24.0,20.0,2.0,Y,Y,Y,3.0,1.0,5.0,Y,4.0,Y,6.0,Y,3.0,3.0,2022. 9. 1. 오전 12:00:00,28178.333333333,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] 기회는 딱 오늘까지! 행운의 8,OOO원 쿠폰★","[ONLY 심쿵팸] 구름이 집사님 전용 추가 1O,OOO원 할인권♥",3.0,,서울,3.0,,,9.0,22.0,12.0,14.333333333,N,0
1034526,Y,2022. 9. 5. 오전 7:54:34,N,N,Y,강아지,세상에 하나뿐인 믹스,41.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1038642,N,2022. 9. 10. 오후 9:50:49,Y,Y,Y,강아지,세상에 하나뿐인 믹스,34.0,Y,0.0,8.0,12.0,8.0,4.0,Y,Y,Y,5.0,2.0,6.0,Y,5.0,Y,3.0,Y,10.0,4.0,2022. 9. 1. 오전 12:00:00,23633.333333333,,"[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",,1.0,2.0,서울,1.0,2.0,,47.0,16.0,13.0,25.333333333,Y,7
1024908,N,2022. 8. 24. 오후 10:22:55,Y,N,Y,강아지,베들링턴 테리어,28.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1025022,N,2022. 8. 25. 오전 1:26:47,N,N,Y,강아지,말티즈,34.0,Y,0.0,0.0,,0.0,,Y,Y,N,14.0,3.0,,Y,14.0,Y,1.0,Y,16.0,2.0,2022. 8. 1. 오전 12:00:00,32280.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,서울,1.0,,,19.0,,19.0,,N,0
1052665,N,2022. 9. 26. 오후 8:44:53,Y,N,Y,강아지,닥스훈트,21.0,Y,19.0,,,,,Y,N,N,3.0,,,Y,3.0,N,,Y,3.0,1.0,2022. 10. 1. 오전 12:00:00,8300.0,,,,,1.0,서울,1.0,,,44.0,44.0,44.0,44.0,N,0
1055514,N,2022. 9. 29. 오후 11:27:13,N,N,Y,강아지,세상에 하나뿐인 믹스,34.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1045574,N,2022. 9. 18. 오후 9:19:58,N,N,Y,고양이,샴,48.0,Y,7.0,50.0,,43.0,,Y,Y,Y,4.0,3.0,3.0,Y,5.0,Y,3.0,Y,7.0,2.0,2022. 9. 1. 오전 12:00:00,34180.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,서울,,,1.0,65.0,,65.0,,N,0
1057386,N,2022. 10. 1. 오후 10:52:27,N,N,Y,고양이,코리안 쇼트헤어,55.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1036342,N,2022. 9. 7. 오전 10:19:35,N,N,Y,강아지,시바견,24.0,Y,0.0,29.0,50.0,29.0,21.0,Y,N,Y,4.0,,2.0,Y,6.0,Y,2.0,Y,4.0,3.0,2022. 9. 1. 오전 12:00:00,51000.0,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥내 새꾸 곳간 채워줄 8,OOO원 할인권♥","펫프와 '몽글몽글'사이만 드리는 5,OOO원 쿠폰",3.0,,서울,2.0,1.0,,10.0,25.0,14.0,16.333333333,N,0
1018170,N,2022. 8. 17. 오후 5:09:05,Y,N,N,등록없음,등록없음,,N,39.0,,,,,N,N,Y,,,1.0,N,,Y,1.0,N,,1.0,2022. 9. 1. 오전 12:00:00,25500.0,"9월 창고대방출 기념 특별 선물! 8,000원 쿠폰!",,,,1.0,서울,1.0,,,24.0,24.0,24.0,24.0,N,0
1023638,N,2022. 8. 23. 오전 11:55:09,N,N,N,등록없음,등록없음,,N,0.0,0.0,0.0,0.0,0.0,Y,Y,Y,5.0,4.0,1.0,Y,6.0,Y,2.0,Y,8.0,3.0,2022. 8. 1. 오전 12:00:00,41013.333333333,"가입 축하 5,000원 할인 쿠폰♥",,,3.0,,서울,,3.0,,20.0,20.0,20.0,20.0,N,0
1027258,N,2022. 8. 28. 오전 4:24:49,N,N,Y,고양이,코리안 쇼트헤어,29.0,Y,7.0,,,,,N,N,Y,,,1.0,Y,1.0,Y,1.0,N,,1.0,2022. 9. 1. 오전 12:00:00,20400.0,,,,,1.0,서울,1.0,,,16.0,16.0,16.0,16.0,N,0
1039311,N,2022. 9. 11. 오후 10:04:32,N,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1026735,N,2022. 8. 27. 오후 1:38:34,Y,Y,Y,강아지,푸들,70.0,Y,0.0,2.0,4.0,2.0,2.0,Y,Y,Y,3.0,6.0,3.0,Y,3.0,Y,5.0,Y,7.0,6.0,2022. 8. 1. 오전 12:00:00,34386.0,"가입 축하 5,000원 할인 쿠폰♥",,,2.0,1.0,서울,2.0,1.0,,7.0,17.0,8.0,10.666666667,Y,8
1053194,N,2022. 9. 27. 오후 2:11:57,N,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,서울,,,,,,,,N,0
1012437,Y,2022. 8. 12. 오전 12:53:53,N,N,N,등록없음,등록없음,,N,9.0,,,,,Y,Y,N,6.0,2.0,,Y,6.0,N,,Y,8.0,1.0,2022. 8. 1. 오전 12:00:00,17180.0,"클릭 완료! 뽀너스 8,OOO원 쿠폰♥",,,,1.0,서울,1.0,,,41.0,41.0,41.0,41.0,N,0
1012438,Y,2022. 8. 12. 오전 12:55:05,N,N,N,등록없음,등록없음,,N,0.0,,,,,Y,Y,Y,2.0,3.0,2.0,Y,3.0,Y,2.0,Y,5.0,1.0,2022. 8. 1. 오전 12:00:00,26000.0,[펫프파트너스#5] 박별하님이 드리는 1만원 첫 구매 쿠폰!,,,1.0,,서울,1.0,,,13.0,13.0,13.0,13.0,N,0
1012440,Y,2022. 8. 12. 오전 12:56:51,N,N,N,등록없음,등록없음,,N,0.0,,,,,Y,Y,Y,1.0,6.0,1.0,Y,2.0,Y,1.0,Y,7.0,1.0,2022. 8. 1. 오전 12:00:00,20200.0,[펫프파트너스#5] 정미미님이 드리는 1만원 첫 구매 쿠폰!,,,1.0,,서울,1.0,,,14.0,14.0,14.0,14.0,N,0
1021439,Y,2022. 8. 21. 오전 6:05:36,N,N,N,등록없음,등록없음,,N,0.0,,,,,Y,N,Y,5.0,,1.0,Y,5.0,Y,1.0,Y,5.0,1.0,2022. 8. 1. 오전 12:00:00,20000.0,[펫프파트너스#5] 박별하님이 드리는 1만원 첫 구매 쿠폰!,,,,1.0,서울,1.0,,,41.0,41.0,41.0,41.0,N,0
1021463,Y,2022. 8. 21. 오전 7:23:34,N,N,N,등록없음,등록없음,,N,0.0,,,,,Y,Y,N,1.0,4.0,,Y,1.0,N,,Y,5.0,1.0,2022. 8. 1. 오전 12:00:00,20300.0,[펫프파트너스#5] 박별하님이 드리는 1만원 첫 구매 쿠폰!,,,,1.0,서울,1.0,,,26.0,26.0,26.0,26.0,N,0
1022258,N,2022. 8. 21. 오후 10:35:27,N,N,N,등록없음,등록없음,,N,0.0,,,,,Y,N,Y,1.0,,1.0,Y,1.0,Y,1.0,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,20300.0,[펫프파트너스#5] 김승현님이 드리는 1만원 첫 구매 쿠폰!,,,,1.0,서울,1.0,,,26.0,26.0,26.0,26.0,N,0
1034261,Y,2022. 9. 4. 오후 9:48:25,N,N,N,등록없음,등록없음,,N,4.0,,,,,Y,N,Y,2.0,,2.0,Y,4.0,Y,2.0,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,20000.0,[펫프파트너스#5] 김채아님이 드리는 1만원 첫 구매 쿠폰!,,,1.0,,서울,1.0,,,8.0,8.0,8.0,8.0,N,0
1034271,Y,2022. 9. 4. 오후 9:59:08,N,N,N,등록없음,등록없음,,N,4.0,,,,,Y,N,Y,2.0,,2.0,Y,4.0,Y,2.0,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,20000.0,[펫프파트너스#5] 김채아님이 드리는 1만원 첫 구매 쿠폰!,,,1.0,,서울,1.0,,,7.0,7.0,7.0,7.0,N,0
